order_id,customer_name,city,category,price,quantity,order_date,delivery_date,Gender
6760,Nisha,hyderabad,Sports,226.61,9,2023-04-28,2023-05-04,F
6761,Riya,hyderabad,Clothing,4827.26,5,2023-09-30,2023-10-06,Female
6762,PRIYA,Mumbai,Home & Kitchen,8969.65,1,2023-05-06,2023-05-14,F
6763,Priya,Hyderabad,Clothing,6008.0,8,2023-05-12,2023-05-21,Female
6764,ARJUN,Delhi,Sports,4462.49,2,2023-06-10,2023-06-15,M
6765,Pooja,chennai,Clothing,1706.37,6,2023-07-09,2023-07-16,Female
6766,Sneha,,Electronics,2103.94,6,2023-03-22,2023-03-28,F
6767,VIKAS,Kolkata,Sports,857.45,7,2023-12-28,2024-01-01,Male
6768,Vikas,,Home & Kitchen,7449.87,9,2023-07-19,2023-07-24,Male
6769,Simran,mumbai,Home & Kitchen,863.64,1,2023-12-12,2023-12-20,F
6770,Amit,Hyderabad,Books,3901.09,8,2023-03-25,2023-04-01,Male
6771,Priya,bangalore,Home & Kitchen,7523.46,5,2023-02-11,2023-02-15,Female
6772,Rohit,Pune,Books,7156.94,6,2023-06-15,2023-06-20,Male
6773,POOJA,pune,Electronics,5817.57,8,2023-02-17,2023-02-22,F
6774,Riya,Delhi,Home & Kitchen,5755.95,8,2023-02-11,2023-02-20,F
6775,Sneha,Mumbai,Sports,994.25,7,2023-07-04,2023-07-08,Female
6776,Riya,Pune,Books,1831.66,7,2023-11-06,2023-11-13,Female
6777,Amit,Hyderabad,Home & Kitchen,5393.97,1,2023-12-19,2023-12-26,Male
6778,Karan,Kolkata,Electronics,3546.0,8,2023-08-20,2023-08-27,M
6779,Anjali,Bangalore,Sports,287.48,3,2023-06-28,2023-07-05,F
6780,SIMRAN,Hyderabad,Sports,8001.85,5,2023-05-17,2023-05-21,F
6781,Amit,mumbai,Electronics,6572.75,4,2023-07-31,2023-08-07,Male
6782,KAVITA,Bangalore,Home & Kitchen,3325.28,3,2023-01-08,2023-01-13,F
6783,Nisha,Pune,Clothing,1072.23,5,2023-08-21,2023-08-29,Female
6784,Sanjay,bangalore,Home & Kitchen,5952.89,3,2023-04-20,2023-04-25,M
6785,Sneha,bangalore,Books,3550.64,9,2023-03-11,2023-03-15,Female
6786,Sneha,Bangalore,Books,2628.35,9,2023-04-21,2023-04-29,F
6787,Varun,Pune,Home & Kitchen,7242.55,6,2023-09-18,2023-09-27,M
6788,Riya,hyderabad,Books,3348.69,3,2023-03-13,2023-03-18,Female
6789,Pooja,bangalore,Clothing,1446.88,5,2023-03-05,2023-03-14,Female
6790,KARAN,Hyderabad,Clothing,4868.37,8,2023-06-29,2023-07-07,M
6791,Akash,Bangalore,Sports,8301.81,9,2023-10-18,2023-10-24,Male
6792,Karan,Bangalore,Books,8511.62,3,2023-03-01,2023-03-10,Male
6793,Karan,mumbai,Home & Kitchen,8508.5,5,2023-03-30,2023-04-08,Male
6794,Customer,hyderabad,Sports,4267.11,2,2023-12-22,2023-12-26,Female
6795,Simran,Kolkata,Clothing,7930.25,2,2023-02-08,2023-02-16,Female
6796,Meena,Hyderabad,Sports,8517.28,2,2023-05-14,2023-05-22,F
6797,VARUN,chennai,Electronics,4649.43,6,2023-12-10,2023-12-17,Male
6798,Rohit,Pune,Books,3255.52,3,2023-01-18,2023-01-25,Male
6799,ARJUN,Kolkata,Home & Kitchen,7049.45,5,2023-09-14,2023-09-18,M
6800,Varun,mumbai,Clothing,9054.25,8,2023-08-09,2023-08-16,Male
6801,Simran,hyderabad,Sports,9724.31,5,2023-09-30,2023-10-05,F
6802,Rahul,mumbai,Home & Kitchen,2973.23,2,2023-09-04,2023-09-13,Male
6803,KAVITA,Kolkata,Books,9566.09,6,2023-02-27,2023-03-07,Female
6804,Meena,mumbai,Home & Kitchen,5042.89,2,2023-09-04,2023-09-09,F
6805,ARJUN,mumbai,Books,3129.74,8,2023-06-22,2023-06-30,M
6806,Sneha,Delhi,Books,9885.14,2,2023-11-24,2023-12-01,Female
6807,KAVITA,Hyderabad,Books,8790.3,7,2023-05-03,2023-05-07,F
6808,Karan,Mumbai,Sports,6954.92,4,2023-08-05,2023-08-11,M
6809,Arjun,delhi,Books,8959.93,4,2023-05-04,2023-05-13,Male
6810,Deepak,Delhi,Home & Kitchen,6846.73,8,2023-10-31,2023-11-09,M
6811,VIKAS,Bangalore,Electronics,4460.0,4,2023-06-27,2023-07-01,M
6812,Meena,Bangalore,Home & Kitchen,9485.69,8,2023-08-19,2023-08-27,Female
6813,VIKAS,pune,Sports,9636.15,9,2023-11-08,2023-11-16,Male
6814,Nisha,Kolkata,Books,3210.33,8,2023-05-17,2023-05-24,Female
6815,Sanjay,Hyderabad,Electronics,3608.51,4,2023-07-09,2023-07-14,M
6816,Kavita,bangalore,Sports,3888.93,5,2023-05-01,2023-05-09,F
6817,Rahul,Kolkata,Clothing,8239.24,6,2023-10-14,2023-10-20,M
6818,Nisha,Hyderabad,Clothing,7932.34,9,2023-11-17,2023-11-26,F
6819,KARAN,kolkata,Clothing,9832.84,5,2023-12-27,2024-01-04,Male
6820,Priya,pune,Electronics,4705.62,2,2023-03-02,2023-03-10,F
6821,AMIT,pune,Home & Kitchen,7393.99,7,2023-05-18,2023-05-22,M
6822,Amit,Delhi,Electronics,8581.53,6,2023-05-06,2023-05-14,Male
6823,RIYA,delhi,Electronics,2290.18,3,2023-07-11,2023-07-16,F
6824,Anjali,Hyderabad,Electronics,6243.5,8,2023-07-11,2023-07-15,F
6825,Nisha,Kolkata,Clothing,5522.31,3,2023-08-02,2023-08-07,F
6826,Arjun,Kolkata,Home & Kitchen,7453.99,4,2023-07-12,2023-07-18,M
6827,SNEHA,Bangalore,Electronics,6984.74,9,2023-03-18,2023-03-26,Female
6828,Riya,,Home & Kitchen,8146.65,4,2023-05-22,2023-05-29,Female
6829,Simran,Hyderabad,Books,3180.34,2,2023-01-23,2023-02-01,F
6830,Riya,chennai,Electronics,2241.93,9,2023-08-19,2023-08-25,Female
6831,SNEHA,Bangalore,Electronics,8071.47,8,2023-06-05,2023-06-14,F
6832,Vikas,Mumbai,Electronics,3669.58,4,2023-04-03,2023-04-11,M
6833,MEENA,bangalore,Books,2946.98,6,2023-11-10,2023-11-15,Female
6834,Customer,Chennai,Books,3434.5,6,2023-06-17,2023-06-21,Female
6835,Arjun,Kolkata,Clothing,756.9,2,2023-07-11,2023-07-18,M
6836,Amit,Delhi,Sports,7754.13,9,2023-04-07,2023-04-11,Male
6837,MEENA,Delhi,Home & Kitchen,7180.08,6,2023-05-10,2023-05-16,Female
6838,Nisha,Kolkata,Sports,5571.66,5,2023-08-13,2023-08-19,F
6839,Deepak,delhi,Electronics,7189.24,2,2023-08-04,2023-08-13,Male
6840,ANJALI,bangalore,Electronics,3794.02,1,2023-01-12,2023-01-21,F
6841,Deepak,Pune,Clothing,3024.15,7,2023-12-26,2023-12-30,M
6842,Sneha,Delhi,Sports,8636.78,4,2023-12-14,2023-12-21,F
6843,Neha,pune,Electronics,4282.3,7,2023-10-18,2023-10-24,F
6844,PRIYA,Chennai,Sports,2039.53,5,2023-03-15,2023-03-22,Female
6845,Simran,Pune,Clothing,7515.53,1,2023-04-21,2023-04-29,F
6846,POOJA,Chennai,Sports,3425.13,5,2023-12-30,2024-01-06,Female
6847,Rahul,bangalore,Home & Kitchen,2197.33,4,2023-07-16,2023-07-25,M
6848,Karan,Kolkata,Clothing,369.42,1,2023-07-10,2023-07-17,Male
6849,Pooja,Mumbai,Sports,9708.96,2,2023-03-05,2023-03-13,Female
6850,Customer,Bangalore,Electronics,4726.16,9,2023-10-01,2023-10-10,F
6851,Sneha,Delhi,Books,1701.4,1,2023-05-19,2023-05-28,F
6852,Karan,bangalore,Books,7602.33,4,2023-03-06,2023-03-15,Male
6853,Akash,Chennai,Clothing,8887.75,8,2023-05-31,2023-06-04,M
6854,Amit,Bangalore,Books,5326.88,5,2023-09-17,2023-09-25,Male
6855,Neha,Bangalore,Home & Kitchen,380.76,7,2023-09-20,2023-09-27,Female
6856,Pooja,Mumbai,Clothing,3714.92,2,2023-06-18,2023-06-22,Female
6857,Meena,Chennai,Electronics,2506.71,4,2023-06-26,2023-07-04,F
6858,Kavita,hyderabad,Electronics,6400.33,4,2023-05-25,2023-05-29,F
6859,RAHUL,hyderabad,Clothing,5236.69,1,2023-03-16,2023-03-25,Male
6860,Priya,chennai,Books,3621.79,8,2023-02-24,2023-03-04,Female
6861,Priya,Hyderabad,Books,6520.2,3,2023-05-02,2023-05-07,Female
6862,Sneha,Delhi,Electronics,5885.85,4,2023-01-27,2023-02-02,F
6863,Rahul,Hyderabad,Home & Kitchen,9074.25,2,2023-06-24,2023-06-30,M
6864,Pooja,Delhi,Books,6008.35,5,2023-06-11,2023-06-19,Female
6865,KARAN,chennai,Home & Kitchen,5126.35,5,2023-05-16,2023-05-22,Male
6866,Simran,Hyderabad,Books,8254.33,3,2023-01-23,2023-01-30,F
6867,Priya,Hyderabad,Clothing,2103.95,8,2023-01-26,2023-01-31,Female
6868,Deepak,Kolkata,Sports,2511.29,1,2023-06-11,2023-06-20,M
6869,Customer,Pune,Electronics,7857.37,2,2023-09-05,2023-09-10,M
6870,KAVITA,Delhi,Clothing,4479.27,1,2023-06-09,2023-06-16,F
6871,Sanjay,Delhi,Books,4151.44,6,2023-01-06,2023-01-12,M
6872,VIKAS,Bangalore,Electronics,8882.07,4,2023-07-12,2023-07-17,M
6873,ARJUN,Mumbai,Sports,6140.08,1,2023-11-11,2023-11-20,M
6874,Anjali,Hyderabad,Sports,8048.8,7,2023-06-27,2023-07-01,F
6875,Amit,kolkata,Books,8117.4,9,2023-07-15,2023-07-22,Male
6876,AMIT,mumbai,Electronics,1288.26,5,2023-08-05,2023-08-10,Male
6877,KARAN,Pune,Books,6571.65,7,2023-09-21,2023-09-25,M
6878,Vikas,pune,Sports,9529.91,4,2023-02-09,2023-02-17,M
6879,KAVITA,Kolkata,Clothing,4852.27,4,2023-12-06,2023-12-12,F
6880,SANJAY,mumbai,Clothing,7348.61,4,2023-06-10,2023-06-15,M
6881,NEHA,Hyderabad,Home & Kitchen,5710.66,5,2023-11-10,2023-11-15,F
6882,Varun,Pune,Sports,2127.98,8,2023-05-11,2023-05-19,Male
6883,Meena,Kolkata,Sports,2032.42,4,2023-03-20,2023-03-28,Female
6884,Karan,Delhi,Books,4394.95,7,2023-06-04,2023-06-11,M
6885,Nisha,bangalore,Home & Kitchen,4881.61,9,2023-03-06,2023-03-15,Female
6886,VARUN,Kolkata,Home & Kitchen,5081.01,6,2023-02-26,2023-03-03,Male
6887,Priya,chennai,Electronics,9554.51,4,2023-09-30,2023-10-06,Female
6888,Customer,pune,Books,1092.52,5,2023-02-21,2023-03-02,F
6889,Arjun,Pune,Clothing,3867.21,8,2023-11-10,2023-11-14,Male
6890,Akash,hyderabad,Electronics,,4,2023-03-17,2023-03-24,Male
6891,Riya,hyderabad,Home & Kitchen,9634.82,4,2023-04-13,2023-04-22,Female
6892,Karan,Chennai,Clothing,5092.72,7,2023-01-26,2023-02-02,M
6893,SANJAY,Pune,Sports,7775.23,6,2023-01-27,2023-02-03,M
6894,ROHIT,Mumbai,Books,7517.85,1,2023-10-07,2023-10-14,Male
6895,Arjun,Bangalore,Home & Kitchen,5707.8,9,2023-12-03,2023-12-07,Male
6896,Meena,Mumbai,Sports,1393.96,5,2023-05-19,2023-05-26,F
6897,NISHA,chennai,Home & Kitchen,2265.71,2,2023-03-27,2023-04-01,Female
6898,RAHUL,chennai,Clothing,2477.39,5,2023-08-22,2023-08-28,M
6899,NISHA,bangalore,Electronics,482.73,8,2023-10-15,2023-10-20,F
6900,Arjun,chennai,Clothing,3854.26,6,2023-01-29,2023-02-07,Male
6901,Priya,chennai,Books,6144.09,8,2023-04-16,2023-04-24,F
6902,SIMRAN,Pune,Books,1528.24,5,2023-04-06,2023-04-12,Female
6903,Meena,Kolkata,Home & Kitchen,1832.86,4,2023-05-01,2023-05-08,Female
6904,Riya,Pune,Clothing,7099.16,3,2023-04-14,2023-04-21,F
6905,NISHA,Bangalore,Electronics,1775.61,2,2023-06-26,2023-07-02,F
6906,Pooja,Hyderabad,Books,1439.82,9,2023-05-21,2023-05-27,Female
6907,AMIT,Mumbai,Electronics,9780.63,1,2023-12-11,2023-12-17,Male
6908,Karan,hyderabad,Sports,245.88,2,2023-10-25,2023-10-29,Male
6909,Karan,Hyderabad,Home & Kitchen,3321.54,6,2023-09-23,2023-10-02,M
6910,Akash,kolkata,Electronics,445.87,6,2023-06-03,2023-06-12,Male
6911,Pooja,Mumbai,Home & Kitchen,8396.68,1,2023-10-09,2023-10-16,Female
6912,Rohit,hyderabad,Sports,5877.0,8,2023-08-01,2023-08-05,Male
6913,ROHIT,Bangalore,Electronics,574.72,4,2023-03-17,2023-03-26,Male
6914,Rahul,Mumbai,Electronics,6192.09,7,2023-02-08,2023-02-13,M
6915,SNEHA,Delhi,Sports,1318.65,9,2023-06-20,2023-06-28,F
6916,Karan,,Clothing,5007.75,2,2023-02-21,2023-02-25,Male
6917,Rohit,Hyderabad,Electronics,6727.19,7,2023-09-05,2023-09-12,M
6918,Deepak,Chennai,Electronics,1570.22,1,2023-05-03,2023-05-12,Male
6919,SIMRAN,mumbai,Books,5020.8,3,2023-11-10,2023-11-15,F
6920,Rohit,Delhi,Clothing,4628.37,4,2023-08-05,2023-08-13,M
6921,AKASH,Chennai,Electronics,9165.93,3,2023-11-28,2023-12-05,M
6922,Kavita,Delhi,Sports,9957.44,8,2023-04-10,2023-04-19,Female
6923,Nisha,Hyderabad,Home & Kitchen,6579.3,7,2023-10-01,2023-10-08,F
6924,ANJALI,Chennai,Sports,8563.11,3,2023-10-25,2023-11-02,F
6925,Meena,Hyderabad,Clothing,6504.13,7,2023-07-31,2023-08-04,F
6926,Vikas,Chennai,Books,8775.23,2,2023-01-02,2023-01-11,M
6927,Nisha,mumbai,Books,4389.39,3,2023-10-16,2023-10-21,F
6928,NEHA,Pune,Books,6119.1,7,2023-06-23,2023-06-28,Female
6929,Simran,Bangalore,Sports,8467.18,5,2023-07-28,2023-08-05,F
6930,Riya,pune,Home & Kitchen,9189.05,9,2023-02-28,2023-03-07,F
6931,Arjun,Bangalore,Home & Kitchen,344.36,8,2023-04-10,2023-04-18,M
6932,Sneha,Pune,Electronics,1129.13,6,2023-07-04,2023-07-09,Female
6933,Anjali,Delhi,Home & Kitchen,9318.6,4,2023-07-10,2023-07-19,F
6934,Rohit,Kolkata,Home & Kitchen,,3,2023-11-25,2023-12-04,Male
6935,NISHA,chennai,Electronics,9902.9,6,2023-06-08,2023-06-12,Female
6936,KARAN,Hyderabad,Sports,7947.07,9,2023-06-16,2023-06-20,Male
6937,Nisha,kolkata,Sports,8199.59,5,2023-03-26,2023-03-31,Female
6938,Customer,Mumbai,Clothing,3922.61,7,2023-01-22,2023-01-31,M
6939,Akash,mumbai,Sports,2649.66,7,2023-09-30,2023-10-04,M
6940,RAHUL,Mumbai,Books,6022.77,7,2023-05-11,2023-05-17,Male
6941,Anjali,bangalore,Books,8802.42,9,2023-10-15,2023-10-24,Female
6942,Riya,Hyderabad,Clothing,7284.42,2,2023-10-16,2023-10-23,Female
6943,Deepak,Mumbai,Home & Kitchen,4774.53,8,2023-07-11,2023-07-18,M
6944,Varun,Mumbai,Clothing,,2,2023-09-23,2023-09-28,M
6945,Pooja,pune,Electronics,6934.94,1,2023-09-18,2023-09-25,F
6946,ROHIT,Delhi,Clothing,9139.21,6,2023-11-20,2023-11-24,M
6947,Arjun,Chennai,Clothing,2709.22,2,2023-08-31,2023-09-08,M
6948,Vikas,chennai,Books,1281.18,5,2023-06-15,2023-06-24,Male
6949,Sneha,Chennai,Electronics,4753.51,1,2023-04-12,2023-04-18,F
6950,VIKAS,Kolkata,Electronics,3674.7,7,2023-06-18,2023-06-25,M
6951,NEHA,Pune,Clothing,9751.13,1,2023-07-31,2023-08-06,Female
6952,Customer,Pune,Electronics,174.29,8,2023-03-14,2023-03-21,Male
6953,Akash,delhi,Electronics,9340.49,5,2023-07-08,2023-07-13,Male
6954,AMIT,Bangalore,Sports,9555.28,5,2023-11-04,2023-11-12,Male
6955,Anjali,Kolkata,Electronics,604.49,3,2023-01-08,2023-01-15,F
6956,Rahul,Delhi,Home & Kitchen,8906.74,2,2023-04-08,2023-04-12,Male
6957,Vikas,mumbai,Electronics,4760.71,6,2023-10-13,2023-10-18,M
6958,Customer,Hyderabad,Books,7684.89,4,2023-03-15,2023-03-19,Male
6959,Simran,kolkata,Sports,884.63,4,2023-03-19,2023-03-24,Female
6960,Priya,Kolkata,Books,9556.54,6,2023-06-11,2023-06-19,F
6961,KARAN,Mumbai,Books,6114.73,2,2023-07-06,2023-07-15,M
6962,Karan,mumbai,Home & Kitchen,8997.07,2,2023-07-03,2023-07-09,Male
6963,Amit,hyderabad,Sports,6762.33,4,2023-08-02,2023-08-09,Male
6964,Kavita,Chennai,Clothing,5414.42,6,2023-06-28,2023-07-03,Female
6965,AMIT,Kolkata,Electronics,1807.71,2,2023-02-28,2023-03-08,M
6966,SANJAY,delhi,Home & Kitchen,1861.75,7,2023-11-14,2023-11-19,M
6967,Arjun,Bangalore,Home & Kitchen,4778.45,8,2023-01-29,2023-02-03,M
6968,Simran,Mumbai,Clothing,8717.38,9,2023-04-03,2023-04-12,F
6969,Sneha,Mumbai,Home & Kitchen,1240.66,6,2023-03-03,2023-03-11,F
6970,Nisha,Bangalore,Clothing,9984.01,2,2023-05-15,2023-05-24,Female
6971,Simran,delhi,Clothing,8771.53,6,2023-05-14,2023-05-22,F
6972,RAHUL,Mumbai,Clothing,3986.33,8,2023-11-14,2023-11-18,M
6973,Rahul,Bangalore,Home & Kitchen,2605.87,1,2023-08-17,2023-08-26,Male
6974,Varun,,Clothing,9227.76,6,2023-03-09,2023-03-16,Male
6975,Rahul,,Home & Kitchen,1319.8,1,2023-09-10,2023-09-19,M
6976,Simran,chennai,Sports,3538.17,6,2023-01-17,2023-01-26,Female
6977,Riya,Chennai,Clothing,930.73,4,2023-06-01,2023-06-06,F
6978,Anjali,Mumbai,Home & Kitchen,9539.28,3,2023-09-05,2023-09-11,F
6979,Meena,Pune,Home & Kitchen,6214.47,3,2023-11-09,2023-11-13,F
6980,Priya,mumbai,Home & Kitchen,3428.18,4,2023-06-06,2023-06-12,Female
6981,Akash,Chennai,Electronics,2827.28,3,2023-03-29,2023-04-03,M
6982,POOJA,Pune,Electronics,4496.53,9,2023-11-14,2023-11-19,F
6983,Sanjay,mumbai,Clothing,1004.65,4,2023-04-08,2023-04-13,Male
6984,Riya,pune,Sports,8904.55,1,2023-03-19,2023-03-27,F
6985,Riya,Delhi,Clothing,5158.31,4,2023-01-27,2023-02-04,F
6986,RAHUL,Delhi,Books,7278.47,1,2023-10-23,2023-10-31,Male
6987,VIKAS,Hyderabad,Books,2414.08,3,2023-01-13,2023-01-21,Male
6988,PRIYA,Delhi,Sports,5087.12,4,2023-06-02,2023-06-09,F
6989,NEHA,Kolkata,Sports,2189.75,4,2023-02-13,2023-02-21,Female
6990,Nisha,pune,Sports,8179.34,9,2023-04-05,2023-04-12,Female
6991,Rohit,kolkata,Electronics,7775.22,6,2023-02-16,2023-02-21,M
6992,NISHA,Kolkata,Electronics,1567.2,3,2023-03-25,2023-03-29,F
6993,VARUN,Mumbai,Books,837.62,7,2023-06-03,2023-06-10,Male
6994,DEEPAK,Mumbai,Sports,8259.55,4,2023-10-23,2023-10-31,M
6995,MEENA,Bangalore,Home & Kitchen,1185.51,7,2023-11-23,2023-11-28,F
6996,NISHA,Pune,Books,5529.99,2,2023-04-16,2023-04-21,Female
6997,Meena,kolkata,Sports,5391.42,7,2023-04-05,2023-04-14,F
6998,Amit,kolkata,Home & Kitchen,2109.15,8,2023-07-28,2023-08-06,Male
6999,POOJA,,Sports,5954.43,7,2023-06-20,2023-06-26,F
7000,RAHUL,Chennai,Clothing,5077.28,6,2023-10-06,2023-10-12,Male
7001,MEENA,Pune,Home & Kitchen,5140.97,4,2023-10-30,2023-11-03,Female
7002,Deepak,Chennai,Clothing,3661.03,9,2023-10-27,2023-11-03,M
7003,Neha,Pune,Electronics,8400.44,1,2023-12-04,2023-12-12,Female
7004,Pooja,pune,Books,935.27,5,2023-06-19,2023-06-25,F
7005,Arjun,Hyderabad,Sports,4442.37,1,2023-09-25,2023-10-03,M
7006,Priya,Bangalore,Books,2672.18,1,2023-12-16,2023-12-24,F
7007,Riya,Chennai,Sports,,6,2023-06-13,2023-06-18,F
7008,VIKAS,Hyderabad,Clothing,2328.3,6,2023-03-20,2023-03-29,Male
7009,Pooja,Delhi,Home & Kitchen,7693.55,7,2023-08-04,2023-08-10,F
7010,Kavita,Bangalore,Home & Kitchen,6154.0,9,2023-03-22,2023-03-26,Female
7011,Amit,Bangalore,Sports,8760.42,6,2023-04-30,2023-05-08,M
7012,Sneha,Kolkata,Clothing,5978.56,2,2023-04-11,2023-04-18,F
7013,Customer,Pune,Sports,5609.2,4,2023-10-10,2023-10-16,Female
7014,VIKAS,Pune,Sports,8031.19,9,2023-05-28,2023-06-01,Male
7015,Kavita,Mumbai,Sports,5668.62,2,2023-01-18,2023-01-22,Female
7016,SNEHA,Pune,Home & Kitchen,8460.97,7,2023-11-16,2023-11-21,Female
7017,Sneha,Pune,Sports,588.25,4,2023-09-10,2023-09-14,Female
7018,Priya,Pune,Home & Kitchen,5001.98,6,2023-09-22,2023-10-01,Female
7019,Sanjay,Kolkata,Electronics,8145.65,1,2023-07-21,2023-07-27,M
7020,Sneha,Delhi,Clothing,8498.81,8,2023-04-28,2023-05-03,Female
7021,Varun,Pune,Electronics,8357.15,6,2023-05-03,2023-05-08,M
7022,Rahul,kolkata,Sports,6083.38,7,2023-01-25,2023-01-29,Male
7023,Arjun,bangalore,Home & Kitchen,9940.32,6,2023-02-28,2023-03-04,M
7024,Nisha,kolkata,Clothing,1895.72,7,2023-10-01,2023-10-09,Female
7025,Meena,Pune,Books,1827.13,5,2023-02-16,2023-02-23,F
7026,Amit,hyderabad,Clothing,424.94,3,2023-12-01,2023-12-10,Male
7027,Anjali,kolkata,Clothing,9894.44,6,2023-01-22,2023-01-27,F
7028,Sneha,chennai,Sports,3545.4,9,2023-12-10,2023-12-15,F
7029,NEHA,Delhi,Electronics,7644.34,6,2023-11-17,2023-11-26,F
7030,SIMRAN,delhi,Electronics,691.13,9,2023-05-19,2023-05-28,Female
7031,Kavita,Bangalore,Books,3057.01,2,2023-04-17,2023-04-26,Female
7032,Neha,Kolkata,Sports,6276.09,1,2023-12-12,2023-12-21,F
7033,RIYA,Bangalore,Clothing,5295.32,4,2023-07-17,2023-07-23,Female
7034,Rahul,bangalore,Electronics,2156.71,5,2023-08-04,2023-08-11,M
7035,Priya,hyderabad,Electronics,4669.77,7,2023-10-21,2023-10-30,Female
7036,Nisha,mumbai,Home & Kitchen,1176.94,8,2023-02-18,2023-02-27,Female
7037,Neha,bangalore,Clothing,5472.76,1,2023-04-15,2023-04-24,Female
7038,NISHA,Mumbai,Sports,1059.72,6,2023-05-25,2023-06-01,Female
7039,Deepak,Mumbai,Electronics,6395.76,1,2023-02-26,2023-03-05,M
7040,Rahul,Delhi,Sports,1638.04,8,2023-01-14,2023-01-23,Male
7041,Arjun,chennai,Clothing,5516.15,1,2023-12-05,2023-12-12,Male
7042,DEEPAK,Chennai,Clothing,1378.29,4,2023-01-08,2023-01-16,Male
7043,Pooja,kolkata,Electronics,4067.03,3,2023-07-03,2023-07-09,F
7044,RIYA,hyderabad,Books,3583.13,2,2023-01-23,2023-01-28,Female
7045,Customer,Hyderabad,Sports,7588.47,8,2023-02-13,2023-02-22,Female
7046,Arjun,Chennai,Sports,6447.5,6,2023-03-07,2023-03-11,Male
7047,Neha,Kolkata,Home & Kitchen,9377.18,4,2023-09-16,2023-09-20,F
7048,NEHA,Pune,Clothing,9226.92,3,2023-03-10,2023-03-19,F
7049,Neha,chennai,Clothing,7277.46,6,2023-03-23,2023-03-27,F
7050,Neha,kolkata,Electronics,7728.8,6,2023-01-01,2023-01-10,F
7051,Simran,kolkata,Electronics,6286.63,5,2023-10-04,2023-10-11,F
7052,KAVITA,kolkata,Electronics,6947.47,3,2023-03-24,2023-03-30,Female
7053,Kavita,Kolkata,Home & Kitchen,6210.5,9,2023-11-08,2023-11-14,Female
7054,Nisha,Delhi,Books,3186.47,6,2023-04-12,2023-04-20,F
7055,ANJALI,Delhi,Electronics,3571.83,5,2023-08-14,2023-08-20,F
7056,Kavita,chennai,Electronics,5789.86,7,2023-10-14,2023-10-19,F
7057,Amit,kolkata,Electronics,7229.75,1,2023-05-21,2023-05-30,Male
7058,Neha,Bangalore,Home & Kitchen,4120.58,7,2023-01-14,2023-01-18,Female
7059,SANJAY,Kolkata,Sports,1512.41,1,2023-11-28,2023-12-07,M
7060,Sneha,bangalore,Books,4648.23,9,2023-09-26,2023-10-04,F
7061,Meena,Delhi,Sports,9635.56,6,2023-12-10,2023-12-14,F
7062,Sneha,Kolkata,Clothing,2219.46,7,2023-12-17,2023-12-23,Female
7063,Varun,Mumbai,Clothing,6525.78,7,2023-05-22,2023-05-27,Male
7064,Nisha,Chennai,Electronics,9827.16,1,2023-04-04,2023-04-12,Female
7065,Deepak,kolkata,Sports,3824.75,2,2023-04-10,2023-04-16,M
7066,ANJALI,hyderabad,Home & Kitchen,8890.05,3,2023-03-11,2023-03-20,Female
7067,Customer,Bangalore,Books,8653.69,8,2023-05-06,2023-05-12,F
7068,Varun,Pune,Sports,3456.55,9,2023-07-07,2023-07-14,Male
7069,Arjun,pune,Sports,1075.32,8,2023-03-11,2023-03-20,M
7070,AMIT,Kolkata,Books,1867.54,6,2023-11-08,2023-11-15,M
7071,Simran,Mumbai,Sports,3720.92,2,2023-12-10,2023-12-14,Female
7072,Nisha,Bangalore,Sports,9595.43,2,2023-09-26,2023-09-30,F
7073,AKASH,Mumbai,Books,2817.06,7,2023-05-15,2023-05-23,Male
7074,Akash,pune,Home & Kitchen,9275.96,9,2023-04-19,2023-04-25,Male
7075,Rahul,chennai,Books,1895.51,6,2023-05-29,2023-06-02,M
7076,Priya,Pune,Electronics,9701.14,1,2023-04-12,2023-04-16,F
7077,SNEHA,chennai,Electronics,3006.68,9,2023-12-24,2023-12-28,F
7078,Meena,chennai,Electronics,6367.61,7,2023-05-22,2023-05-29,F
7079,DEEPAK,delhi,Electronics,789.94,3,2023-09-16,2023-09-24,Male
7080,Simran,Pune,Clothing,3066.68,2,2023-11-15,2023-11-24,F
7081,Amit,Pune,Home & Kitchen,2186.03,3,2023-06-20,2023-06-27,Male
7082,Deepak,mumbai,Clothing,133.83,2,2023-12-31,2024-01-05,M
7083,Anjali,kolkata,Sports,1652.02,2,2023-08-15,2023-08-19,Female
7084,Deepak,hyderabad,Sports,5971.73,4,2023-01-12,2023-01-19,Male
7085,Arjun,Hyderabad,Books,3960.21,6,2023-02-24,2023-03-03,Male
7086,Kavita,chennai,Electronics,7253.45,3,2023-09-03,2023-09-09,F
7087,Nisha,hyderabad,Books,6743.64,9,2023-04-01,2023-04-07,Female
7088,Neha,Bangalore,Sports,8013.07,5,2023-11-21,2023-11-28,Female
7089,Sanjay,Mumbai,Electronics,8683.55,5,2023-11-07,2023-11-14,M
7090,Sneha,Mumbai,Home & Kitchen,8216.27,7,2023-07-06,2023-07-11,F
7091,AKASH,Mumbai,Sports,4535.8,9,2023-11-27,2023-12-03,M
7092,Sanjay,bangalore,Books,3156.4,1,2023-11-12,2023-11-18,M
7093,Priya,Kolkata,Books,5072.79,9,2023-07-08,2023-07-16,F
7094,Arjun,Delhi,Sports,5397.77,2,2023-10-25,2023-11-02,Male
7095,Varun,bangalore,Clothing,3200.43,3,2023-06-21,2023-06-30,Male
